27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED03;"pgw21.zte.com;1566862857;209291158;11e44015f20c09d8";0;0;;;;;;"pgw21.zte.com;1566862857;209291158;11e44015f20c09d8";-1;4290_data;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;7811366;7811366;Bytes;0;0;5|0|800|0|-1;0;0;0;;RP4290_data_normal_North;4290;;;;;;;;;;;;;;;;;;;;;0;0;0;;4285
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566877065;212432911;105e50152f1c0afa";000.000.000.000;internet;;-1;;195.216.237.003;195.216.237.006;000.000.000.000;;;;1;437-9-2133-16868;;-1;TB_Yug_South;0;1;;306;200;800;-1;;1;1,56688E+12;0;0;0;0;0;0;0;0;0;;;n;24600543;0;0;0;;0;;All_day;0;;;0;0;0;;;;;0;0;0;;4287
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566877011;211051822;21527015a91c046c";000.000.000.000;internet;;-1;;195.216.237.003;195.216.237.006;000.000.000.000;;;;2;437-9-7110-6268;;-1;Data_RP_139_Postpaid_Bishkek;118803;1;;306;200;800;-1;;1;1,56688E+12;157;157;0;0;0;1390;1390;1390;1390;;;n;0;0;0;0;;0;;All_day;157;;5|118803|800|157|-1;0;0;0;;;;;;;;;
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED03;"pgw21.zte.com;1566877011;211051822;21527015a91c046c";157;0;;;;;;"pgw21.zte.com;1566877011;211051822;21527015a91c046c";-1;RP_139_data_Pos;;27.08.2019;9:37:48;0;;;;;;1570;1570;0;0;0;1390;;0;0;5|118803|800|157|-1;0;0;0;;Data_RP_139_Postpaid_Bishkek;2758;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566876998;213166794;10935815499c00b7";000.000.000.000;gns;;-1;;195.216.237.003;195.216.237.006;000.000.000.000;;;;2;437-9-7107-6856;;-1;Internet_plus089_GNS_150mb_everymonth_Bishkek;76068;1;;306;200;800;-1;;1;1,56688E+12;222;222;0;0;0;3055;3055;3055;3055;;;y;1007906361;0;3055;0;;0;;All_day;0;;5|76068|800|0|-1;0;0;0;;;;;;;;;
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED03;"pgw21.zte.com;1566876998;213166794;10935815499c00b7";0;0;;;;;;"pgw21.zte.com;1566876998;213166794;10935815499c00b7";-1;InternetPost089;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;3055;3055;Bytes;0;0;5|76068|800|0|-1;0;0;0;;Internet_plus089_GNS_150mb_everymonth_Bishkek;4191;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566844467;209110699;21e54015f29c06f5";000.000.000.000;internet;;-1;;195.216.237.007;195.216.237.006;000.000.000.000;;;;6;437-9-1043-3188295;;-1;RP101_data_South;0;1;;306;200;800;-1;;1;1,56688E+12;0;0;0;0;0;4152949;269946025;4152949;269946025;;;y;36922650;0;4152949;0;;0;;All_day;0;;5|0|800|0|-1;0;0;0;;;;;;;;;
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED07;"pgw21.zte.com;1566844467;209110699;21e54015f29c06f5";0;0;;;;;;"pgw21.zte.com;1566844467;209110699;21e54015f29c06f5";-1;TN_Yug_7_d;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;4152949;4152949;Bytes;0;0;5|0|800|0|-1;0;0;0;;RP101_data_South;4228;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566876480;210836188;21b1b015d89c1310";000.000.000.000;internet;;-1;;195.216.237.007;195.216.237.006;000.000.000.000;;;;6;437-9-7746-18251594;;-1;CM_2GB_bonus_Bishkek;0;1;;10001;200;800;-1;;1;1,56688E+12;0;0;0;0;0;4152549;41529285;4152549;41529285;;;n;0;0;0;0;;0;;All_day;0;;5|0|800|0|-1;0;0;0;;;;;0;0;0;;4258
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED07;"pgw21.zte.com;1566876480;210836188;21b1b015d89c1310";0;0;;;;;;"pgw21.zte.com;1566876480;210836188;21b1b015d89c1310";-1;TN7_data;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;0;4152549;;0;0;5|0|800|0|-1;0;0;0;;CM_2GB_bonus_Bishkek;4212;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566874817;212379923;206b5015358c08d3";000.000.000.000;internet;;-1;;195.216.237.003;195.216.237.006;000.000.000.000;;;;2;437-9-4104-6488;;-1;RP4292_data_normal_NrN;0;1;;306;200;800;-1;;1;1,56688E+12;0;0;0;0;0;62737342;62737342;62737342;62737342;;;y;7136226859;0;62737342;0;;0;;All_day;0;;5|0|800|0|-1;0;0;0;;;;;;;;;
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED03;"pgw21.zte.com;1566874817;212379923;206b5015358c08d3";0;0;;;;;;"pgw21.zte.com;1566874817;212379923;206b5015358c08d3";-1;4292_data;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;62737342;62737342;Bytes;0;0;5|0|800|0|-1;0;0;0;;RP4292_data_normal_NrN;4292;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2019;9:37:48;375;700;Synaxis S2100;10;AT for Mobile Salary for credit balance;;2;1204432;0;10001;URCS Processing;;;;;;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566825748;211561673;106c5015360c05bb";000.000.000.000;internet;;-1;;195.216.237.007;195.216.237.006;000.000.000.000;;;;6;437-9-7145-18220855;;-1;RP124_data_night_Bishkek;0;1;;366;200;800;-1;;1;1,56688E+12;0;0;0;0;0;0;385609325;0;385609325;;;n;0;0;0;0;;0;;Night_Perehodi_plus;0;;5|0|800|0|-1;0;0;0;;;;;;;;;
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566825748;211561673;106c5015360c05bb";000.000.000.000;internet;;-1;;195.216.237.007;195.216.237.006;000.000.000.000;;;;6;437-9-7145-18220855;;-1;RP124_data_day_Bishkek;0;1;;365;200;800;-1;;1;1,56688E+12;0;0;0;0;0;6778304;392387629;6778304;392387629;;;n;0;0;0;0;;0;;Day_Perehodi_plus;0;;5|0|800|0|-1;0;0;0;;;;;0;0;0;;4179
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED07;"pgw21.zte.com;1566825748;211561673;106c5015360c05bb";0;0;;;;;;"pgw21.zte.com;1566825748;211561673;106c5015360c05bb";-1;PnO_Light_New_d;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;0;6778304;;0;0;5|0|800|0|-1;0;0;0;;RP124_data_day_Bishkek;4257;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566834443;211846263;10d36015698c0a35";000.000.000.000;internet;;-1;;195.216.237.007;195.216.237.006;000.000.000.000;;;;6;437-9-5145-14084916;;-1;RP117_data_night;0;1;;366;200;800;-1;;1;1,56688E+12;0;0;0;0;0;8465093;59972421;8465093;59972421;;;y;2884730987;0;8465093;0;;0;;Night_Perehodi_plus;0;;5|0|800|0|-1;0;0;0;;;;;;;;;
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED07;"pgw21.zte.com;1566834443;211846263;10d36015698c0a35";0;0;;;;;;"pgw21.zte.com;1566834443;211846263;10d36015698c0a35";-1;PnO_Yug_Plus_D;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;8465093;8465093;Bytes;0;0;5|0|800|0|-1;0;0;0;;RP117_data_night;4251;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566871080;75520517;2001c815009c055f";000.000.000.000;internet;;-1;;195.216.237.003;195.216.237.006;000.000.000.000;;;;1;437-9-7733-11703;;-1;RP89_data_North;0;1;;306;200;800;-1;;1;1,56688E+12;0;0;0;0;0;1996938;85048129;1996938;85048129;;;y;227841325;0;1996938;0;;0;;All_day;0;;5|0|800|0|-1;0;0;0;;;;;;;;;
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED03;"pgw21.zte.com;1566871080;75520517;2001c815009c055f";0;0;;;;;;"pgw21.zte.com;1566871080;75520517;2001c815009c055f";-1;TN30_data;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;1996938;1996938;Bytes;0;0;5|0|800|0|-1;0;0;0;;RP89_data_North;4211;;;;;;;;;;;;;;;;;;;;;0;0;0;;4290
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566850745;210722485;112e7015970c1190";000.000.000.000;internet;;-1;;195.216.237.003;195.216.237.006;000.000.000.000;;;;1;437-9-2134-35392;;-1;RP4285_data_Night_South;0;1;;366;200;800;-1;;1;1,56688E+12;0;0;0;0;0;138768;933961;138768;933961;;;y;5366912579;0;138768;0;;0;;Night_Perehodi_plus;0;;5|0|800|0|-1;0;0;0;;;;;0;0;0;;4276
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED03;"pgw21.zte.com;1566850745;210722485;112e7015970c1190";0;0;;;;;;"pgw21.zte.com;1566850745;210722485;112e7015970c1190";-1;4285_data;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;138768;138768;Bytes;0;0;5|0|800|0|-1;0;0;0;;RP4285_data_Night_South;4285;;;;;;;;;;;;;;;;;;;;;0;0;0;;4181
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566850745;210722485;112e7015970c1190";000.000.000.000;internet;;-1;;195.216.237.003;195.216.237.006;000.000.000.000;;;;1;437-9-2134-35392;;-1;RP4285_data_Day_South;0;1;;365;200;800;-1;;1;1,56688E+12;0;0;0;0;0;1053901;1987862;1053901;1987862;;;y;5348799626;0;1053901;0;;0;;Day_Perehodi_plus;0;;5|0|800|0|-1;0;0;0;;;;;0;0;0;;4290
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED03;"pgw21.zte.com;1566850745;210722485;112e7015970c1190";0;0;;;;;;"pgw21.zte.com;1566850745;210722485;112e7015970c1190";-1;4285_data;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;1053901;1053901;Bytes;0;0;5|0|800|0|-1;0;0;0;;RP4285_data_Day_South;4285;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566877062;75396362;2077d8153b9c1357";000.000.000.000;internet;;-1;;195.216.237.003;195.216.237.006;000.000.000.000;;;;2;437-9-3007-4099;;-1;RP89_data_IK;0;1;;306;200;800;-1;;1;1,56688E+12;0;0;0;0;0;0;0;0;0;;;n;293580722;0;0;0;;0;;All_day;0;;;0;0;0;;;;;;;;;
27.08.2019;9:37:48;1800;700;Synaxis2100_Data;10;"pgw21.zte.com;1566861435;75184849;2157d015ab8c053e";000.000.000.000;internet;;-1;;195.216.237.007;195.216.237.006;000.000.000.000;;;;6;437-9-7141-18214199;;-1;RP123_data_turbo_moving_Bishkek;0;1;;367;200;800;-1;;1;1,56688E+12;0;0;0;0;0;291705521;603133281;291705521;603133281;;;y;156035743;0;291705521;0;;0;;All_day;0;;5|0|800|0|-1;0;0;0;;;;;;;;;
27.08.2019;9:37:48;501;500;URCS-DC Charging Event Record;10;C3D8ED07;"pgw21.zte.com;1566861435;75184849;2157d015ab8c053e";0;0;;;;;;"pgw21.zte.com;1566861435;75184849;2157d015ab8c053e";-1;PnO_plus_New_d;;27.08.2019;9:37:48;0;;;;;;0;0;0;0;291705521;291705521;Bytes;0;0;5|0|800|0|-1;0;0;0;;RP123_data_turbo_moving_Bishkek;4258;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2019;9:37:48;501;700;URCS;10;;TN30_voice;13314;0;0;Minute;0;O;1133009;S2100;92987;3|437-09-7110-9532;23;-1;9,96706E+11;-1;;KGS;;21;0;Kyrgyzstan_Chui;;;;;;0;110;9,96704E+11;9:37:28;27.08.2019;0;;0;0;1;;0;3;Day_time;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;21;ON_RP89_MO_1_Onnet_Day;10001;108287683;RP89_MO_1_Onnet_Day;5|0|110|0|-1;-1;1;;;;0;0;0;;4216
27.08.2019;9:37:48;501;700;URCS;10;;PnO_Light_New_v;25220;0;0;Minute;0;T;1149399;S2100;17811283;4|996701588000;211;-1;9,96505E+11;-1;;KGS;;28;0;Kyrgyzstan_MT_North;;;;;;0;GLC;9,965E+11;9:37:20;27.08.2019;0;;0;0;1;;0;3;All_day;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;28;IM_RP124_MT_1;10001;1014381189;RP124_MT_1;5|0|GLC|0|-1;-1;1;;;;;;;;
27.08.2019;9:37:48;501;700;URCS;10;;4285_voice;26719;0;0;Minute;0;O;1130210;S2100;46061;3|437-09-2133-28287;185;-1;9,96705E+11;-1;;KGS;;36;0;Kyrgyzstan_Osh;;;;;;0;110;9,96509E+11;9:37:13;27.08.2019;0;;0;0;1;;0;3;Day_time;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;36;ON_RP4285_MO_1_Onnet_Day_Osh;10001;10100914645;RP4285_MO_1_Onnet_Day_Osh;5|0|110|0|-1;-1;1;;;;;;;;
27.08.2019;9:37:48;501;700;URCS;10;;4287_voice;26959;0;0;Minute;0;O;1144475;S2100;1859;3|437-09-5102-8484;185;-1;9,96706E+11;-1;;KGS;;27;0;Kyrgyzstan_Osh;;;;;;1;110;9,96707E+11;9:37:22;27.08.2019;0;;0;0;1;;0;3;Day_time;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;27;ON_RP4287_MO_1_Onnet_Day_Osh;10001;10102187675;RP4287_MO_1_Onnet_Day_Osh;5|0|110|0|-1;-1;1;;;;;;;;
27.08.2019;9:37:48;501;700;URCS;10;;PnO_plus_New_v;25129;0;0;Minute;0;O;1120305;S2100;832924;3|437-09-7130-16446;23;-1;9,96708E+11;-1;;KGS;;26;0;Kyrgyzstan_Chui;;;;;;0;110;9,96703E+11;9:37:22;27.08.2019;0;;0;0;1;;0;3;Day_time;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;26;ON_RP123_MO_1_Onnet_Day;10001;109300265;RP123_MO_1_Onnet_Day;5|0|110|0|-1;-1;1;;;;;;;;
27.08.2019;9:37:48;501;700;URCS;10;;Perehodi_plusLv;10901;0;0;Minute;0;T;1120252;S2100;152302;4|996701588000;211;10159;9,96706E+11;508;;KGS;;82;0;Kyrgyzstan_MT_North;;;;;;1;GLC;9,96551E+11;9:36:27;27.08.2019;0;;0;0;1;;0;3;All_day;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;82;RP68_MT_1_Offnet;10001;105168391;RP68_MT_1_Offnet;5|0|GLC|0|-1;-1;1;;;;;;;;
27.08.2019;9:37:48;501;700;URCS;10;;4290_voice;778602;0;0;Minute;0;O;1137785;S2100;16169;3|437-09-4133-17593;5979;-1;9,96708E+11;-1;;KGS;;134;0;Kyrgyzstan_NrN;;;;;;1;110;9,96703E+11;9:35:35;27.08.2019;0;;0;0;1;;0;3;All_day;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;180;ON_RP4290_MO_1_Onnet_NrN;10001;104509233;RP4290_MO_1_Onnet_NrN;5|0|110|0|-1;-1;1;;;;;;;;
27.08.2019;9:37:48;501;700;URCS;10;;4276_voice;25969;0;0;Minute;0;O;1120502;S2100;20959151;3|437-09-7134-19844;23;508;9,96708E+11;-1;;KGS;;30;0;Kyrgyzstan_Chui;;;;;;0;110;9,96706E+11;9:37:19;27.08.2019;0;;0;0;1;;0;3;Day_time;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;30;ON_RP4276_MO_1_Onnet_Day;10001;10101308906;RP4276_MO_1_Onnet_Day;5|0|110|0|-1;-1;1;;;;;;;;
27.08.2019;9:37:48;501;700;URCS;10;;Perehodi_Yug_v;205187;0;0;Minute;0;O;1143202;S2100;1085306;1|996701589220;-1;-1;9,96702E+11;-1;9,96703E+11;KGS;;4;0;All;;;;;;0;132;9,96703E+11;9:37:45;27.08.2019;0;;0;1;1;;0;3;All_day;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;4;RPALL_VoiceMail;10001;1013070068;FW_RPALL_VoiceMail;5|0|132|0|-1;-1;1;;;;;;;;
27.08.2019;9:37:48;501;700;URCS;10;;4290_voice;27175;0;0;Minute;0;O;1151664;S2100;4294906;3|437-09-7138-49061;23;-1;9,96707E+11;-1;;KGS;;32;0;Kyrgyzstan_Chui;;;;;;0;110;9,96707E+11;9:37:17;27.08.2019;0;;0;0;1;;0;3;All_day;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;60;ON_RP4290_MO_1_Onnet;10001;1012751907;RP4290_MO_1_Onnet;5|0|110|0|-1;-1;1;;;;0;0;0;;4257
27.08.2019;9:37:48;501;700;URCS;10;;Daima_v;13923;0;0;Minute;0;O;1150517;S2100;3265336;3|437-09-5103-6043;185;-1;9,96505E+11;-1;;KGS;;31;0;Kyrgyzstan_Osh;;;;;;0;110;9,96506E+11;9:37:18;27.08.2019;0;;0;0;1;;0;3;Day_time;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;31;ON_RP94_MO_1_Onnet_Day_Osh;10001;1011993353;RP94_MO_1_Onnet_Day_Osh;5|0|110|0|-1;-1;1;;;;;;;;
27.08.2019;9:37:48;501;700;URCS;10;;PnO_Light_New_v;25220;0;0;Minute;0;T;1147902;S2100;35090259;4|996701588000;211;-1;9,96701E+11;-1;;KGS;;18;0;Kyrgyzstan_MT_North;;;;;;1;GLC;9,96505E+11;9:37:31;27.08.2019;0;;0;0;1;;0;3;All_day;N;Charging=0;VPN|0||0|0|0|FF|0|0|0|0|0|HZ|0|0|0|0;;0;18;IM_RP124_MT_1;10001;333862;RP124_MT_1;5|0|GLC|0|-1;-1;1;;;;;;;;
